,customer_id,LOCATION_NUMBER,VENDOR
39167,KLR9W5C,0,679
39168,QXTB14Q,0,846 846
39172,Z7O6B45,0,849
39174,5CRAT90,4,676 676
39175,HLOHEKA,0,398
39177,PWUI56W,0,849 419 419
39178,3UBDOS4,0,846
39181,R9XSOYB,4,92
39182,G6TS262,2,134
39184,NZ1M7KO,0,157
39185,5KJVM97,0,575
39187,8D68B9A,0,537
39190,QVED2JE,0,846
39191,4AU73XO,9,846 846
39192,KFG9AUF,0,846
39193,LU0X34Q,0,195 846 299
39195,ERXCA2G,0,846
39196,EG0H3K6,0,846
39197,X0ETC5G,0,849 849
39198,NQR5V96,0,145
39199,FFODTS2,0,856
39202,887G7RZ,5,547
39203,5GP2RYK,0,846
39209,4OTGJ5I,1,846
39211,ICZJU7H,0,105
39212,FFAK5IO,0,157 157 201
39214,P3505NG,1,846
39215,SAVR1YN,0,845
39216,HV4Y9JR,0,145
39217,W1C0A7C,4,356
39218,HJJRAKF,1,356
39219,8NTRZ5K,0,858
39220,4ZWX3X8,1,356 86
39222,C3JQQKT,3,105 843 681 681
39223,DD3H91Y,1,846
39224,99X5CF6,0,148 105 105
39225,9RM3BTT,0,846
39226,QLUMRSQ,0,105 681
39227,EYNING2,0,401
39229,KU0F05U,0,356 356
39230,6B5WRFI,3,849
39231,9YDDP5T,2,907
39232,1CU7TZZ,4,197
39233,8PTUBZ2,0,907 907
39235,EQ38ON9,0,846
39236,D8RDDTG,0,386 849
39239,7E1FM0X,0,846 86 575
39242,YS2728H,0,849
39243,5RB6MNQ,0,856
39244,FUH2TFR,0,846
39245,O01ZSLF,1,846
39246,XD1NJDC,0,845
39248,GAXEN7L,1,846
39249,BL30BN2,0,845
39250,5YF7LU8,0,105
39251,D9YG2GQ,0,386
39252,NSSCJFD,0,856
39253,M1SCL2D,0,846
39254,PEVD4G1,0,398
39256,V90YD8L,0,86
39258,6D1W3L9,3,856
39260,WZWAVUN,1,849 849
39261,4BY2RQQ,1,4
39262,RHS7YOC,1,856
39263,P09GN1Z,0,849 849
39264,U21IHB2,0,856
39265,30Q1A5Q,0,849
39266,NNMVG21,0,846
39268,Q6GQXK8,0,849
39269,0J8DL5R,0,225 237
39270,VG0H45W,0,843
39271,KIFGYPW,0,843 843 843
39272,1LGBR98,0,849
39273,3B23RE4,0,846
39275,XYI9JAS,0,843 843
39276,Y8IG9MT,0,846
39277,F0ZD7R4,0,856
39279,LF4Y7GN,0,846
39280,LNAEEWQ,0,843
39281,JAKRES4,2,858 858
39282,696WIYQ,0,849
39284,ZTGIUYQ,0,849
39285,PLKN78V,0,856
39286,B87ACJS,2,82
39287,Z1R0F42,0,856 115
39288,XHBQQTM,0,907
39289,PTQKDLR,0,843
39290,JQ7SK1B,0,858
39292,IWOY6UV,1,907
39293,YTJ8A2M,0,82 82
39295,71NPSJC,0,300 300
39296,06QH4V1,0,846
39297,D2TDTCF,0,849
39298,Y4B32UF,0,4
39299,3F7BEYT,0,907
39300,L8TVFTK,1,907 907
39301,RPPQQB7,0,858
39303,9S948V1,0,907
39304,GAAWI1K,2,846
39306,0NE4ZVX,1,846 846
39309,IO2AZI3,1,13
39310,6J3ZV37,0,907
39311,4LOJOB8,0,846
39312,EO6K72S,3,82
39313,53XONLR,0,849
39314,GGIQQ6C,0,4
39315,W65UCR2,0,856
39316,FJ1DP2C,0,288 858 288 288
39317,3CD3JFW,0,907
39319,NXGZZ6Z,1,250 250
39320,0BHOJIP,3,310 310
39323,LIF5VM1,1,310
39324,TFMN43B,0,225 225
39325,Q7FEZKL,2,4
39326,5SV5FW3,1,841 4
39327,DQT8BW2,0,856 856
39328,Z65ZQ8W,2,547 547
39330,2GMMVGI,2,303
39332,NSRIF7J,0,681
39334,ZW2B5VD,1,105 105
39335,8OZFOSN,2,856 679
39338,VM5EFJP,1,105 419
39340,DJZOAJT,0,547 547
39342,566XJ7R,2,858
39345,LPHPPBY,6,398 398
39346,D96ZM66,0,676
39347,OKLMBSV,0,4 4
39348,K8EOSDR,0,157 157
39350,M4LK3KI,0,856 856
39351,T0AEZWG,1,846 681
39352,UOD3O4W,6,82
39353,16MHAEH,1,106
39354,E4IEYWL,2,856
39356,JAD7OQD,0,681 681
39357,RBUH261,1,856
39359,BCET8QJ,0,401
39360,CLOOB7P,4,33
39361,A67AMPR,0,856
39362,R39IX49,2,216
39363,52B1W40,0,676
39364,3KEBKBI,3,221
39366,FVGSKKI,0,676 676 676
39367,LLOQI70,0,145 846 398 398 148 148
39369,YXEQNO2,0,856
39370,Q8G8K1V,2,86
39371,18G31L0,0,846
39372,P5U01TK,4,104
39373,FMOPCDX,0,849 849
39374,PIGLSQJ,0,537 537 537 537 537 419 419 419
39375,YC3K55G,3,82
39376,XBSVU84,0,841
39377,WCWGAVL,0,849 849
39378,D7SZVQV,0,856 856 856
39379,7VBNE8G,0,86 86 575 86
39380,885XXPH,0,106
39381,87FFOK9,0,907 907
39382,6C1UCPZ,0,907 907
39383,Y7X2VS0,1,575
39384,S496KS4,0,849
39385,F4CQLR4,1,86
39386,R0S9EK1,1,145
39388,CIDXDJY,0,398
39389,AWFZFNN,0,86
39390,QZ2PIXT,1,386 386 154 575
39391,JD7CG1W,0,841
39392,W988VMU,1,849
39393,U2WCXGR,0,105 105
39394,8NKOQO9,2,846 86
39396,5M11SJR,0,846 846 386 846
39397,ZIDB3U3,1,856
39398,14Y8QHI,0,856 547
39401,RT8B7HD,0,846
39402,87J9T6J,2,846
39403,SMUGUF5,0,547
39405,TB7EMYL,0,145
39406,APTKGO1,2,4
39409,E15N4OB,1,845
39410,9AB0B0I,1,537
39412,LIBNE9V,0,841
39413,19DBVIN,1,537
39416,ER60UV3,0,856
39419,R1B9Z77,3,105
39420,RWXZILC,0,849
39421,ONY7Z1D,0,356 846
39422,3RTI9CO,2,537
39423,DJ793P0,0,356
39425,WAJLQQY,0,856
39427,RP9WLPC,0,681 681 681
39428,W2TBPVA,0,907
39432,OR5SAB0,0,846
39433,PLHBAXA,0,858
39434,3JV3LOI,0,907
39435,IADI1NL,0,907
39436,HWWT72Y,0,856
39439,MFWRREH,0,856
39441,XC3LUCQ,0,195
39445,MZKJZDH,1,401
39446,XXRZG5W,1,846
39447,7J3IHWO,0,547
39448,S4L1Z81,0,105 845
39449,2JPV9RO,1,225 86
39450,RP97LI8,0,575 356
39453,3M0ACFP,0,157 157
39455,6STXMB9,0,856
39456,46AHBLX,0,105
39457,RQBDKAK,0,841
39458,K9UGDAM,8,676
39460,A8N5M4T,0,907 907
39461,5JUFIG5,0,846 846
39462,MRNPH7Y,1,907
39463,500UQW7,0,86 386 419 386 846
39464,16MK1Q6,0,849
39465,SYGWXIO,0,907
39466,5KMT1JE,0,846
39467,04M5T56,1,104
39468,M3HUECW,1,858 858
39469,NH9SO90,0,846 846 846
39471,SJDS9AD,0,845
39472,JPWD7R5,0,846 846 237
39473,6NJR322,1,849
39474,6XK08N2,0,846
39475,N6MK2JE,0,207
39476,TCXAGEQ,1,849
39477,RIL15ZR,0,846 386
39478,X6QZG9K,0,148 145
39480,GYHFDJO,0,299 225
39481,TXHYJMO,1,106
39482,307C9V7,0,547
39483,NBO908G,0,856
39484,FE0OT61,0,907 907 907
39487,21F2XBQ,0,203
39488,VKOHUBC,1,849
39489,ZPFADM6,1,845 845
39490,NIXBQZD,0,676
39494,DEDVT40,1,106
39495,OUAQI0K,0,845
39496,QJGYVQ2,0,849
39497,3EBLJ07,0,841 841
39498,927XILO,1,401
39501,YQVXHBL,4,858
39502,45A57Q0,0,856 856 856
39503,0UE07U4,0,154
39504,ASGLJ01,0,849 849
39505,TGDIXRU,1,4
39506,B1JXWW4,0,846
39507,MKGL1MB,0,846 846 846
39509,Q4M4OB6,0,386
39511,WFZLZOB,0,845 845
39513,9RW9VXX,0,846
39514,MUEF2H7,5,110
39516,2F75WTI,1,104
39517,DD3H91Y,2,419
39519,JABM9HW,4,849
39520,NTQKMPJ,0,845
39521,AM224DF,1,199
39522,KTSM3I0,0,907 907
39524,NMQUP46,0,845
39525,TET22SM,0,199 199
39528,AAFTATD,2,104
39530,K0G5A4N,0,856 856
39533,Q84Z674,0,856 856
39534,78DJFNR,0,419 419 419 419
39535,DNDURQP,0,845
39536,V0SCTNE,0,856
39539,8OVE3NP,0,849 849 849
39541,5Q7INVD,0,849
39542,F3FVKHO,0,858 858 858 106 858 547
39543,OT6CH2E,0,846
39545,6X2VA2C,0,845
39546,M0C4636,1,846 846
39547,4LIBWG9,0,849 849
39549,CAOKWD3,0,846 846
39551,BAL0RVT,3,216 216
39552,80LFKN0,2,856 856
39553,NXSZHTX,4,310
39554,C9X2VP1,0,858 858
39556,A0C1K3S,0,907
39557,Z3PL71Z,0,225
39558,2EG1YAR,1,858
39559,MDCKZVB,1,907 907
39561,5X28HQD,0,86
39563,MVJC1VB,1,265
39564,TG9SN84,0,849 849
39565,E2AK9H4,0,856
39568,LNRJV9K,2,4 4
39569,KV1G1AF,0,4
39570,TJLK03I,0,398
39571,ZX1MTV5,0,33 298 298 298
39573,3A6EODA,1,846 846
39574,9FGYQR1,2,856
39575,H2J8RFQ,3,188 188
39576,3FYVRNN,1,356 356
39578,OTWUWWS,0,157
39579,G742F23,5,82
39581,C19TNSY,0,856
39582,AMSN8U6,0,846
39583,M5YVNB1,0,856 856
39584,KYBD6YH,0,841
39585,ARBGUE9,0,841
39586,XQQ1IJZ,0,843
39590,0I2YCHB,4,858 858
39591,0FNAOSG,0,676 679 679
39592,3S1YEKR,0,676
39595,901G7FP,1,225
39596,3IKZEP0,1,104
39597,R32275W,1,849
39600,D1OB63Z,2,216
39601,Z52ACCM,1,201
39602,730M5QL,0,856
39603,VBZJ97K,0,86
39604,0NDC3BJ,1,148
39607,2MSF1CH,1,310 310
39608,9FKXR8V,4,856
39609,PXMS4DR,0,843
39610,8KD59XB,1,845
39612,NNTHL0G,3,849
39614,DNBKC64,1,858 858
39615,8OSXJI8,6,86
39617,5JVN919,1,679 679 679 679
39618,BX6VS8W,1,845
39619,9E6D1SK,0,856
39620,PKOXVQ5,0,157 201 157 157
39622,0CCBJC2,0,846
39624,MLPRAM9,0,856
39626,CB2IGKY,0,86
39627,IBSZ2IB,0,846 846 846 846 846
39628,S0TOMEX,2,86
39629,DKIKICC,2,356
39630,HIRHBTG,0,86
39632,7G5CN5X,0,845 845
39633,J4U5XT1,0,845 845
39634,YPRPOJA,0,856
39635,SBRKIXU,0,845 845
39636,GNRJNW2,0,845 845 845 845
39637,9IR7BYL,0,907 907 907 907
39638,5KSEN6X,0,858
39639,H5V728J,0,856 856 856
39640,ERZRKQN,0,846
39642,ZVC9LMQ,0,845 845
39643,HHUA8AU,0,386 105
39645,VKMOUKS,0,216
39646,AO1XRS9,0,105
39647,I8BTIVT,1,105
39648,1DTPL9C,0,356
39649,Z2JS2R1,0,849
39650,ZC3P9M1,0,849 237
39651,5ZVHDJO,1,846 846 846
39652,6NBASZC,4,856
39654,2CX89EL,1,849 849
39655,YL3DS9O,0,849
39657,W8I0EPG,0,157 201 841
39659,RWHCQ9P,0,104
39660,4ZU2WR7,0,188
39661,SC3YA99,0,846
39662,D2EZIC4,0,846
39663,NNW6X4N,0,858
39664,IF6R8FH,1,547
39665,TAP9420,0,841 92 841
39666,X77VR4W,4,849
39667,F3PEZ3T,0,849
39668,G4C61QJ,0,207 386 207
39669,OKTJOD6,0,907
39670,NRTEAK8,0,846
39671,X3ASE54,1,849
39672,IINNUEK,0,846 845 845
39674,SBJUWU8,2,547
39675,4A0OUA2,0,846 356
39676,DSKGLF5,0,907 907 907 907
39677,B4QRJST,0,537
39678,XHJC6T2,2,856
39679,600TL1F,1,846
39681,7WYBAOF,0,105
39685,SYJLM2M,0,849
39686,BQFYZYN,0,386 386 386
39687,WNPQYYP,0,199
39688,SPT1IGL,0,846
39689,7YRTKW0,1,845
39690,EP80MJH,0,577 577 577 577 846 577
39691,NSQTAPR,3,849
39692,UKU9TV6,0,856
39693,QHR1LF3,1,846 846
39694,U3XVFJA,1,843
39695,MHQ935T,0,849
39698,YEEL8TF,0,849
39699,JI5HJCY,0,845
39700,KG81N49,0,86
39701,JPNJEH6,0,846 386
39702,TMYYN52,0,537 849 849 681 681 849 681 681 207
39703,AFVYLS7,1,858
39705,MVXAYNL,0,856
39707,ZKCU1AC,0,858
39708,MD4MVYH,0,846
39709,PTGJI4G,0,856
39711,21SAIFN,0,419
39712,IHGWDC3,2,846
39713,0OBPG99,0,386
39716,U698AKH,6,401 401
39718,MYIX7PP,2,846
39719,O2SMA7M,0,356
39720,S1MSI9K,1,856 856
39722,7PFLVR1,0,199
39723,L9UMRWL,0,547
39724,LLOQI70,1,86
39727,I7QQZEV,0,237
39728,E6Z21I7,1,154 386
39729,DOSE54C,0,858
39731,33AEQF6,0,845
39732,G45B7F9,1,843
39733,OFWMAGR,0,849 356
39734,WAL4FHM,0,858
39736,WG210R9,4,547
39737,27FXQVX,0,398
39738,XUW8PV8,2,858
39739,MW5T43Z,0,849
39740,ZWRE8QK,1,856
39742,RK6XMCV,1,197
39743,W7XBW8G,0,856
39744,YYWX8G8,3,104
39745,4E09DT7,1,846 846
39746,H020G2H,0,82
39747,ISVNM1C,0,843
39750,37P2CQ5,0,386 386
39752,D3MVPX6,2,907
39753,0QLPQBP,0,843
39754,C2ZT78O,0,846
39756,9ICHVN5,0,856
39757,3NM0P4I,0,845
39758,LWSZP1I,2,92
39759,GEPPWQC,0,858
39762,D3YYF5T,0,849
39763,IJ4JRVN,0,145
39764,8RMNGNW,0,386 386
39765,0VHGRVM,1,846
39767,W1I2QLU,0,907
39771,X8B8472,1,846
39772,XJMN1UP,0,849
39773,6UQBQKQ,0,907 907
39775,1G3F0L9,0,846
39776,JA3VY0F,0,846
39777,QNFBNHF,1,845
39778,PI290LL,0,856 856 856 856 856 856
39779,THJUVBH,0,846
39781,GTLZFJN,0,856
39783,TZWICK5,0,856
39784,W79O1G0,0,843
39785,RR7DEZ2,0,858
39786,8EQMZZ0,0,846
39787,S2O65ZQ,0,849
39788,R7K32Y6,3,858 858
39789,1XZ69RF,0,845
39790,HROTEYJ,0,849
39791,6RGTHK6,0,846
39792,TOVXY7E,3,401
39793,DHZ0F9K,0,679
39794,HR45GLM,0,216
39795,39K893Z,0,846 846
39796,TIYMCY6,0,849
39797,IB5PAKI,0,259 104 110
39798,UBZYW6Z,0,681
39799,OO5LPGE,0,856 856
39800,RDZGX7Z,0,679
39801,QG1AXMP,0,679
39802,0C7AQRE,0,856
39803,I9P870D,1,157 157
39804,47TKVWW,0,681 681
39806,J8DKXMW,0,845
39807,B8J08VT,1,298
39808,0OB9GXM,0,676
39809,9LVBGW2,1,846
39810,4RVGGV0,1,259
39811,09UK6D9,0,849 849
39814,L6NTSYW,0,858
39816,QB8FBAO,1,681
39817,OTD2VK5,0,157
39819,KM2Z78V,0,356
39820,QT3DLWH,0,207
39823,YAT50VF,0,207
39824,HADTIP4,1,841
39825,DMB8GN8,3,856
39826,M1BA923,1,841
39827,LSKWF8D,0,846
39828,APBU10H,0,846
39829,8P9T07C,0,681
39831,OVWDY7I,0,398
39832,YJQ1H1O,0,843 846
39833,716WNZY,0,295 295 4 216
39834,0OY7P9R,0,858
39836,NJXLW9R,0,849
39837,H6QVJ67,0,907
39838,1D7CDM2,0,846 237
39839,F8GCUBO,0,843
39841,G9OI8C7,0,199
39842,V7QANRY,0,85
39843,CJL8DZ0,1,856 401 106
39845,3U41VTF,1,858
39846,54DWCZ0,0,841
39847,50Y82W2,2,846
39848,782L3Z1,0,849
39852,FU6OTTQ,0,858 858
39853,A2LRLHB,0,197
39854,XKVRF56,0,386
39855,5AI6GPR,0,843 843
39857,OYB5QHM,4,288
39859,3F7BEYT,1,907
39861,LO0CFSO,3,547
39862,RQS5W69,0,845 845 845
39865,WLTPZHS,1,846 846
39867,KHO18AP,1,356
39870,EH9FKMA,1,907
39871,7QQKGK7,3,547
39873,DEJ0N8U,1,846 398
39875,5YD1GFR,0,843 843
39877,WASUNY2,0,105 154
39878,J04AA61,0,157 856 157 157 157 201 157
39879,GBUM3EW,0,86
39881,F7I8TXY,0,846
39882,61W6CB3,0,681 681
39883,LNSW0DD,3,858 858
39885,4NMS85R,0,846
39886,VOEC7YU,0,237 237 237
39887,WPK78H6,0,858
39889,MEDWG4F,0,356
39890,2WNV1AJ,0,846
39893,RF5D6HP,0,856
39894,UWD5MXH,0,846
39895,7VMQBGE,2,679
39896,L6KUG68,2,846
39897,HCYOW7A,0,843 843
39899,7AGWUO8,0,845
39900,T77RJGN,0,846
39902,GJMG6UK,0,846 846
39903,RO0PEZV,0,537
39906,5DHSQ40,0,846
39909,FDE8FTI,0,841
39912,GZDWQHX,0,4 250
39914,ESLD9G9,0,105
39916,463DK1R,1,188
39917,H8CXY41,0,849
39919,HFUBRVO,0,33 33
39920,4VEBJAY,0,849 849 386
39922,1HM1BBS,1,106
39924,YDHPN6N,0,843
39925,PCTHPUU,1,846
39926,PU7V4YH,0,841 104
39927,YUC2LGI,2,846
39929,U0EDO9K,1,858
39930,CJ92X7Z,0,846
39931,VIB00LJ,0,858
39936,6UOCCK3,0,846
39937,L9ZSRGZ,0,145
39939,TX2Y6GC,0,841
39940,IJR6EWT,0,849 849
39941,G7H3U8V,0,537
39942,PTTT8GT,0,846
39943,BBCUR9A,0,856
39945,WDC8AM3,1,841 841
39950,MX1MJWX,0,849
39951,21SAIFN,1,419
39953,R36P2ES,0,856
39955,AB6X2BJ,0,157
39957,1J9C3VU,0,199
39958,C2RPW4A,1,858
39959,VJPJA98,4,110
39960,5H4RTE9,0,843 846
39961,SNI49LO,1,676
39964,SFI4MPR,3,681
39966,MVGKN6G,0,398
39967,8LRYJCR,0,846 846
39968,502O03I,0,843
39969,FBJ18D4,0,846 845
39971,4BMDUXL,1,386
39975,JNXRL4B,0,681 681 681
39976,YXZZ1OF,0,419 419 299
39978,LVS8OLM,0,237
39980,HUG3HXB,1,846
39981,H52IY5C,1,86
39982,M267VBZ,0,676
39983,YH8KVXU,0,386
39985,3AX63S9,1,75
39988,SKYP923,0,207 225
39989,3OAPT8I,0,849
39990,C3JQQKT,5,86
39991,JPWLYWJ,1,86 86 86
39993,BAX44LK,0,846 846
39994,K8MTWVH,0,288
39995,ZS2C8GH,1,841
39996,FGW5YZE,0,845
39997,ZJEYL8D,0,846 846
39998,QM4S20K,2,199
39999,WKLME0D,0,849
40000,0NIJA8R,0,849
40001,JO22RFC,0,300
40002,X5N58FJ,2,86
40003,H2FWOSP,1,310 310
40004,NZFG6AG,0,225
40005,8NBZ3H6,0,843
40006,0ISIUM2,0,288 288 288
40007,YH0FOPB,0,86
40009,DVR5A91,1,846
40010,ZFNBWMO,0,299
40012,XF24VS6,5,271
40013,8LPC90P,0,858
40014,RM8RADC,0,846 846
40015,M8VZTMK,0,105 105
40016,TKGHJ4V,1,237
40017,3Y7W5SK,0,846
40018,N4KFB3W,0,846
40020,TQ1FPXP,0,846
40021,UTQX0R2,2,858
40022,A0TOH43,0,858
40023,UATDPNR,0,676
40024,VCAW706,0,681
40026,49CRU45,1,681
40029,HGMAEXA,0,858
40030,B8QMGUB,0,856
40031,BI1HK47,4,105
40033,1R0GL3C,1,846
40035,V0CHALN,0,849
40036,IXRUG1T,0,907
40037,FUELJG7,0,849
40038,ZRFUD34,0,856 856
40039,XXMVNZ4,0,858
40040,ON5R8QO,0,537
40041,3T1DSBD,0,849 849
40042,JMDRMLT,0,201
40043,3IH6T2L,2,148
40045,F1SEVX9,3,110
40047,XEDU2XL,1,858
40048,0ORMDCX,6,92
40049,TEKXE6H,1,841 841
40050,80E8OC8,0,356
40052,SDYEPFV,0,841
40053,9FGYQR1,3,856
40054,AGTHZUD,0,845
40055,I55K4I1,1,681
40056,UDI4OR3,1,843
40059,GXSHO1E,0,104
40060,F4XMQVL,2,105
40061,B0NC9DB,0,148
40063,ZCQMIZU,1,846 846
40064,AKT2CWU,0,846
40065,ATFAKX1,0,145
40067,CE9R2AW,0,386 845
40068,5RLR8EP,1,856
40069,YRPB57O,0,386
40070,00QC44G,0,845
40071,FXZV2IQ,0,547
40072,PGE4TTF,0,907 907 907 907
40073,PKE8XZJ,0,849
40074,8TH2JD4,0,841 401
40075,ZDCOKNP,1,858 858 858
40076,2TDKGY2,0,105 105
40079,8YG9NLX,2,846 846
40080,8Q0BJ69,0,907
40081,U4JP11D,0,849
40083,PPVYOFZ,1,86 86
40084,NIYZRI9,0,849 849
40085,8RQLXEC,1,401
40089,M9QP8KA,0,856
40092,OPN9CXL,0,846
40095,JFD8QX6,1,679
40096,MQQ198S,0,386
40098,V6C6BVO,0,849
40099,3FYPYXB,0,846 846
40100,I07MRP8,0,676 547
40101,Q3X3IWH,0,858
40102,M08MKMN,1,154
40103,3727HJL,0,907 907
40104,QBVG2HK,0,843
40105,FEKW1TW,0,86
40106,PYH259B,0,858
40107,B9KXLR0,1,907
40108,UH3S8WI,0,199
40110,AMVT76N,0,681 681
40111,UVU2326,2,856
40112,JUK7AU3,1,237 843
40114,YEIS5J2,0,547
40115,EECKHYX,0,907
40117,JXQ7F1A,0,845
40118,OLONDLY,2,845
40120,1VPCVVA,0,856 856
40121,3428J4M,0,846
40122,E5QU7AM,0,846
40124,RE8XAAU,0,849 849
40125,MEUQN3N,0,856
40126,LOROADD,0,849 849
40128,9667NTE,0,225
40129,FN9LI7N,1,225 81
40131,NHDD5S3,0,849
40133,3LSD6DU,1,846
40134,8M7DQMK,0,856 856
40135,Z4WTLL0,1,216 216
40136,VEEF8Q4,0,547
40137,WI31A8T,1,104 104
40138,1B21KRM,0,105
40139,J683XKK,0,547 679
40141,ILVHWK1,0,201
40143,PKKFV22,0,298 298 298 298
40144,M79JIYF,0,157
40145,YG33379,0,157
40147,5CXCIUV,0,547
40149,57G2BYX,2,4 250 4
40150,A3GK8WQ,3,419
40151,7OCOAF3,0,188 216
40152,02CJVDG,0,856 679
40155,TJM3YBK,0,846 225
40156,VGAYR39,5,134
40157,RCY5959,1,841
40159,DGSA2E4,0,846
40164,KY4NFNV,0,845 419 845 419
40166,SM8MAD6,0,846 846 846 846
40167,TFWCIH8,0,841
40168,PT0Y5WW,0,843
40171,QZG1BXE,1,858
40172,TDV52ZF,0,207 681 849
40173,J2KXEVD,5,197
40174,H1MJY3C,0,288
40175,3394ST0,0,845
40176,3SUY9GM,2,856
40179,82DAFBV,0,845
40180,Z3J73AK,1,391
40182,QRD6SNP,0,846
40184,WLE16L4,0,845
40185,1SKT6HK,0,33
40186,L01ENN7,1,356 356
40187,36IF7ZS,0,849
40188,ZM6WGHV,1,547
40189,J7QNYTV,0,845
40191,PJ2IS8Y,1,841
40192,7T2JR6M,1,82
40193,77D6T53,0,846 845 845
40194,6JEYUVC,0,33
40196,O7Q0U3M,1,841
40197,7WX62OF,0,849 849
40198,1RWO33G,0,846 145 846 398
40199,CHKKVCK,0,849 849 849 849 849
40200,COTTRU2,0,846
40202,PD801TH,0,849
40204,99M3WMR,1,846
40205,54BR9D0,1,843 843 356
40206,4NCA3YC,0,846 537 846
40209,Y0W3JUS,0,845
40211,3CBTGB4,1,134 841
40212,3QN4H3I,0,237
40214,N2UGDQT,0,846 356
40216,GTFGVXQ,0,845
40218,VOYKRT1,0,676
40219,F2UNDX7,0,846
40221,KNTDDUU,0,846 846
40224,BUKH9W5,0,106
40225,KYKSU43,0,105 105
40227,XVMO346,0,907
40228,W9NALUF,0,86
40229,Q4G84WG,0,299
40230,AM3C4MY,1,148
40231,8OQCQY0,1,33 33
40236,OUEFMU6,0,4 4 401
40237,ENW1WCH,0,846 846 846
40238,VGZCZCY,0,33 33 188 92
40239,1WF5FCD,0,846
40240,OG7TA8O,0,537
40241,RJB63AG,3,856
40242,BQVC1SK,0,856
40245,QYF4FHT,1,299 299
40246,057OGLT,0,843
40247,QDPDAT5,1,846 154 846
40249,YB89NL1,1,841
40250,YMP3ELV,0,858
40252,UAMR702,0,846
40253,TCBTRUC,0,356
40254,E4IHEDY,1,259
40255,TXIU4N9,1,846 846
40256,AUID084,0,858
40257,I0SL4GV,0,856
40258,QR3WE4R,0,288
40259,HY4REUU,0,846 105
40260,RQCIMH0,3,846
40262,6T10WUC,0,547 547 4
40263,NU8VSWN,0,105 537 846 105
40264,WUVS6JM,0,195
40266,1M79QTG,0,846 846
40267,P2PDHD2,0,907
40268,K3FO85I,4,547
40270,HUOWA6U,0,846 846 846 105 846 846 846 207 386 575 207 846
40272,YVVN8VW,0,846 846 846
40273,T8ECGQW,0,849
40274,7X34W49,0,846 846
40276,TTINH5G,0,575
40277,N4E9J12,1,856 547
40278,A9RCJUV,0,105
40279,SKA23IM,0,300
40281,AR2QYHW,0,201 201
40282,W1S2XKZ,0,681
40283,VHRQ49X,3,858
40285,OXGA9Z4,1,858
40287,9G37XFS,0,849 386
40288,ICVEZ4X,0,846 846
40290,BALLCIT,1,105 846 207
40291,Q3D9ITR,0,849
40292,BGB7V34,0,845
40293,HWWOTM9,0,843 843
40295,Z8O6CAY,0,846
40296,T5TFM38,0,845 845
40298,36G06CD,0,845 845
40301,GEZTOTQ,0,858
40302,EEB3E7Q,0,907
40303,TW8ZSJE,3,858
40304,CXHMHUQ,0,849 849
40306,LJ5R8ED,0,846
40307,GF3FE58,0,845 845
40309,QF79RKL,2,104
40310,VUJ856F,0,858
40311,H3HZK3U,0,846 846
40312,KFK9KJR,0,845 845
40318,DCARV6N,0,856 856
40319,Q10HECU,1,858
40320,RDND5NE,0,846
40321,K0BMOX9,0,849 849
40323,CRILZ6H,0,846
40324,8ZXWWAE,1,843
40327,F6DC28A,0,845 845
40329,UMH0DGI,0,575
40330,OCFKEQ7,0,845 845
40331,KIRLORR,0,841
40332,8ZUEY3G,0,843
40334,NAQDV49,0,858
40336,TKHZ5O0,3,300
40338,ND7H0RE,1,841
40339,Y6ZNCOS,1,13
40340,WBVSH4S,2,310
40341,LBWJXRU,1,843
40342,09NXGRH,0,81 846 846 846 846
40343,TCXAGEQ,0,858
40345,F09R8XD,0,856
40346,67TJ5RV,0,856 547 856
40347,U0EDO9K,2,391 288
40348,PCJF4BT,0,907 907
40350,IBGTS3R,0,907
40352,4O489W4,1,134 134
40353,3P8T2HP,3,82
40354,XXWPJP9,0,547
40355,TAYIW97,1,310
40358,KR0OPLT,0,225 225
40359,S5T0QGZ,0,105 105
40361,1I5CCLF,7,401 401
40362,RZWYAAH,0,4
40364,JFF2PQP,0,356
40365,1R9X863,0,846
40366,3NZKA53,1,157
40367,IN7XFYL,1,188
40368,DI17BDH,1,846 846 145
40369,DZ3N2SM,4,104 676
40370,1QDC53Q,3,310 188
40371,DA93UZ9,2,681
40372,8T1C4QU,0,298
40373,NW4MCEH,2,82 82 82 82 82
40375,U2S5LO9,0,841
40376,3VLVWP0,1,356
40377,GIUR1EM,1,856
40379,U5YX03D,1,679
40380,1SEAHY3,3,356 356
40381,GERFNKQ,0,401
40383,B6BX370,1,858
40384,JWRE8OG,0,86
40385,2EKW5I5,2,841
40386,MGAAJHL,1,856
40389,4LSQDNY,1,856
40391,9RW1NLX,2,419 419
40392,NOZFQR7,0,676 676
40393,QZ2SDDE,0,841 841 841 841 841
40394,N8XRL4J,1,858 203 858
40395,Y60QXT5,1,154 846
40397,ABEDHBN,1,846
40400,UZI191W,0,104
40401,36V3O2B,0,86
40402,9LA50NE,1,537 537 537 537
40404,XQ2XZ8J,0,856 856
40405,TMYAXA0,0,386
40406,8XKYY0R,0,858
40407,YG7WPLO,0,846
40408,VA85UN8,0,419 386 537
40409,8AS5YJW,0,856
40411,WPKF6WB,1,856
40412,9526980,1,199
40413,WI6FUGV,0,849
40414,Q8GZC0D,0,846
40415,Q5J7U01,0,145
40416,M09P60N,0,86
